,incident_date,incident_parent,location,neighborhood,council_district,police_district
5450,2021-02-07 19:10:00,Sexual Offense,-78.801 42.852,Seneca-Cazenovia,SOUTH,District A
5451,2021-02-07 19:20:00,Theft,-78.819 42.94,Grant-Amherst,NORTH,District D
5452,2021-02-07 19:38:00,Sexual Offense,-78.904 42.951,Riverside,NORTH,District D
5453,2021-02-07 20:09:00,Theft,-78.829 42.948,University Heights,UNIVERSITY,District E
5454,2021-02-07 21:04:00,Robbery,-78.829 42.922,Delavan Grider,MASTEN,District E
5455,2021-02-07 21:36:00,Assault,-78.89 42.94,Grant-Amherst,NORTH,District D
5456,2021-02-07 21:50:00,Theft,-78.85 42.938,Parkside,DELAWARE,District D
5457,2021-02-07 22:30:00,Sexual Offense,-78.88 42.91,Elmwood Bryant,NIAGARA,District B
5458,2021-02-07 23:00:00,Sexual Offense,-78.828 42.914,MLK Park,MASTEN,District C
5459,2021-02-07 23:14:00,Sexual Offense,-78.868 42.91,Elmwood Bryant,ELLICOTT,District B
5460,2021-02-08 00:00:00,Sexual Offense,-78.902 42.952,Riverside,NORTH,District D
5461,2021-02-08 00:10:00,Theft,-78.88 42.897,Lower West Side,FILLMORE,District B
5462,2021-02-08 01:00:00,Sexual Assault,-78.878 42.906,Elmwood Bryant,NIAGARA,District B
5463,2021-02-08 01:06:00,Sexual Offense,-78.828 42.917,Delavan Grider,MASTEN,District E
5464,2021-02-08 02:44:00,Theft,-78.869 42.954,North Park,NORTH,District D
5465,2021-02-08 04:00:00,Theft,-78.854 42.915,Masten Park,MASTEN,District E
5466,2021-02-08 05:10:00,Assault,-78.841 42.931,Fillmore-Leroy,MASTEN,District E
5467,2021-02-08 07:30:00,Breaking & Entering,-78.877 42.909,Elmwood Bryant,NIAGARA,District B
5468,2021-02-08 09:40:00,Theft,-78.857 42.945,North Park,DELAWARE,District D
5469,2021-02-08 11:30:00,Sexual Offense,-78.899 42.941,Black Rock,NORTH,District D
5470,2021-02-08 11:39:00,Robbery,-78.89 42.924,Upper West Side,NIAGARA,District D
5471,2021-02-08 12:08:00,Sexual Assault,-78.805 42.894,Lovejoy,LOVEJOY,District C
5472,2021-02-08 12:26:00,Theft,-78.827 42.913,MLK Park,MASTEN,District C
5473,2021-02-08 12:29:00,Theft,-78.847 42.938,Parkside,DELAWARE,District D
5474,2021-02-08 13:15:00,Assault,-78.807 42.889,Lovejoy,LOVEJOY,District C
5475,2021-02-08 13:17:00,Sexual Offense,-78.89 42.892,Lower West Side,ELLICOTT,District B
5476,2021-02-08 13:30:00,Theft,-78.85 42.882,Upper West Side,NIAGARA,District D
5477,2021-02-08 13:37:00,Assault,-78.864 42.91,Masten Park,ELLICOTT,District B
5478,2021-02-08 13:56:00,Sexual Offense,-78.8140297 42.9281992,Kenfield,UNIVERSITY,District E
5479,2021-02-08 14:26:00,Sexual Offense,-78.89 42.905,West Side,NIAGARA,District B
5480,2021-02-08 14:30:00,Sexual Offense,-78.822 42.917,Genesee-Moselle,MASTEN,District E
5481,2021-02-08 15:00:00,Sexual Offense,-78.824 42.857,Hopkins-Tifft,LOVEJOY,District A
5482,2021-02-08 15:00:00,Robbery,-78.878 42.907,Grant-Amherst,NORTH,District D
5483,2021-02-08 15:10:00,Theft,-78.803 42.937,Kensington-Bailey,UNIVERSITY,District E
5484,2021-02-08 16:20:00,Theft,-78.877 42.917,Elmwood Bidwell,DELAWARE,District D
5485,2021-02-08 16:30:00,Sexual Offense,-78.84 42.882,Broadway Fillmore,FILLMORE,District C
5486,2021-02-08 17:00:00,Assault,-78.865 42.871,First Ward,FILLMORE,District A
5487,2021-02-08 17:04:00,Theft,-78.848 42.886,Broadway Fillmore,ELLICOTT,District C
5488,2021-02-08 18:00:00,Theft,-78.801 42.941,Kensington-Bailey,UNIVERSITY,
5489,2021-02-08 18:03:00,Assault,-78.825 42.897,Genesee-Moselle,FILLMORE,District C
5490,2021-02-08 18:21:00,Robbery,-78.832 42.904,MLK Park,FILLMORE,District C
5491,2021-02-08 18:37:00,Theft,-78.835 42.913,MLK Park,MASTEN,District C
5492,2021-02-08 18:50:00,Theft,-78.8888692 42.8974081,West Side,NIAGARA,District B
5493,2021-02-08 19:17:00,Theft,-78.888 42.939,Grant-Amherst,NORTH,District D
5494,2021-02-08 19:52:00,Sexual Offense,-78.877 42.906,Elmwood Bryant,NIAGARA,District B
5495,2021-02-08 20:15:00,Robbery,-78.814 42.948,University Heights,UNIVERSITY,District E
5496,2021-02-08 20:38:00,Theft,-78.821 42.852,Hopkins-Tifft,SOUTH,District A
5497,2021-02-08 20:59:00,Sexual Offense,-78.851 42.948,North Park,DELAWARE,District D
5498,2021-02-08 23:07:00,Assault,-78.896 42.915,Upper West Side,NIAGARA,District D
5499,2021-02-09 00:00:00,Assault,-78.805 42.922,Schiller Park,LOVEJOY,District E
5500,2021-02-09 00:00:00,Breaking & Entering,-78.805 42.93,Kenfield,UNIVERSITY,District E
5501,2021-02-09 00:01:00,Sexual Offense,-78.853 42.949,West Hertel,NORTH,District D
5502,2021-02-09 00:01:00,Theft,-78.833 42.881,Broadway Fillmore,FILLMORE,District C
5503,2021-02-09 05:23:00,Robbery,-78.818 42.904,Genesee-Moselle,FILLMORE,District C
5504,2021-02-09 07:45:00,Assault,-78.862 42.901,Fruit Belt,ELLICOTT,District B
5505,2021-02-09 08:00:00,Theft,-78.852 42.893,Broadway Fillmore,ELLICOTT,District C
5506,2021-02-09 09:08:00,Sexual Offense,-78.873 42.902,Allentown,FILLMORE,District B
5507,2021-02-09 09:45:00,Sexual Offense,-78.834 42.884,Broadway Fillmore,FILLMORE,District C
5508,2021-02-09 10:55:00,Theft,-78.855 42.889,Broadway Fillmore,ELLICOTT,District C
5509,2021-02-09 11:30:00,Sexual Offense,-78.895 42.913,West Side,NIAGARA,District B
5510,2021-02-09 11:55:00,Assault,-78.856 42.894,Pratt-Willert,ELLICOTT,District B
5511,2021-02-09 12:00:00,Sexual Offense,-78.877 42.917,Elmwood Bidwell,DELAWARE,District D
5512,2021-02-09 12:13:00,Theft,-78.811 42.937,Kensington-Bailey,UNIVERSITY,District E
5513,2021-02-09 12:16:00,Robbery,-78.83 42.95,University Heights,UNIVERSITY,District E
5514,2021-02-09 12:25:00,Breaking & Entering,-78.824 42.907,Genesee-Moselle,FILLMORE,District C
5515,2021-02-09 12:30:00,Assault,-78.817 42.926,,,
5516,2021-02-09 13:00:00,Breaking & Entering,-78.858 42.945,North Park,DELAWARE,District D
5517,2021-02-09 13:40:00,Sexual Offense,-78.8944249 42.9153965,Upper West Side,NIAGARA,District B
5518,2021-02-09 13:44:00,Breaking & Entering,-78.824 42.914,MLK Park,FILLMORE,District C
5519,2021-02-09 14:00:00,Theft,-78.887 42.948,West Hertel,NORTH,District D
5520,2021-02-09 14:00:00,Sexual Offense,-78.886 42.9,Lower West Side,ELLICOTT,District B
5521,2021-02-09 14:23:00,Theft,-78.877 42.91,Elmwood Bryant,NIAGARA,District B
5522,2021-02-09 14:31:00,Theft,-78.888 42.924,Upper West Side,NIAGARA,District D
5523,2021-02-09 14:31:00,Sexual Offense,-78.82 42.919,Delavan Grider,MASTEN,District E
5524,2021-02-09 15:30:00,Theft,-78.877 42.905,Elmwood Bryant,NIAGARA,District B
5525,2021-02-09 16:30:00,Breaking & Entering,-78.899 42.949,Riverside,NORTH,District D
5526,2021-02-09 17:21:00,Assault,-78.892 42.893,Lower West Side,ELLICOTT,District B
5527,2021-02-09 18:30:00,Theft,-78.897 42.957,Riverside,NORTH,District D
5528,2021-02-09 19:58:00,Theft,-78.901 42.952,Riverside,NORTH,District D
5529,2021-02-09 20:00:00,Assault,-78.837 42.937,Fillmore-Leroy,MASTEN,District E
5530,2021-02-09 20:00:00,Sexual Offense,-78.867 42.909,Masten Park,ELLICOTT,District B
5531,2021-02-09 20:20:00,Assault,-78.889 42.894,Lower West Side,ELLICOTT,District B
5532,2021-02-09 20:30:00,Assault,-78.806 42.931,Kenfield,UNIVERSITY,District E
5533,2021-02-09 21:20:00,Theft,-78.862 42.907,Masten Park,ELLICOTT,District B
5534,2021-02-09 21:52:00,Assault,-78.832 42.91,MLK Park,FILLMORE,District C
5535,2021-02-09 22:00:00,Sexual Offense,-78.897 42.913,Upper West Side,NIAGARA,District B
5536,2021-02-09 22:30:00,Theft,-78.901 42.952,Riverside,NORTH,District D
5537,2021-02-09 22:49:00,Sexual Offense,-78.879 42.905,Elmwood Bryant,NIAGARA,District B
5538,2021-02-09 23:51:00,Assault,-78.799 42.916,Schiller Park,LOVEJOY,District C
5539,2021-02-10 00:00:00,Sexual Offense,-78.813 42.926,Kenfield,UNIVERSITY,District E
5540,2021-02-10 00:00:00,Sexual Offense,-78.807 42.946,Kensington-Bailey,UNIVERSITY,District E
5541,2021-02-10 00:00:00,Theft,-78.85 42.9,Fruit Belt,ELLICOTT,District C
5542,2021-02-10 00:00:00,Sexual Offense,-78.891 42.91,West Side,NIAGARA,District B
5543,2021-02-10 00:01:00,Breaking & Entering,-78.804 42.908,Schiller Park,LOVEJOY,District C
5544,2021-02-10 00:08:00,Theft,-78.806 42.912,Schiller Park,LOVEJOY,District C
5545,2021-02-10 01:00:00,Theft,-78.803 42.924,Kenfield,UNIVERSITY,District E
5546,2021-02-10 01:41:00,Assault,-78.866 42.89,Pratt-Willert,ELLICOTT,District B
5547,2021-02-10 01:41:00,Theft,-78.821 42.913,Genesee-Moselle,FILLMORE,District C
5548,2021-02-10 02:00:00,Sexual Offense,-78.899 42.913,Upper West Side,NIAGARA,District B
5549,2021-02-10 03:58:00,Assault,-78.847 42.893,Broadway Fillmore,ELLICOTT,District C
5550,2021-02-10 08:00:00,Breaking & Entering,-78.8113265 42.859005,Seneca-Cazenovia,SOUTH,District A
5551,2021-02-10 09:40:00,Sexual Offense,-78.81 42.918,Schiller Park,LOVEJOY,District E
5552,2021-02-10 10:00:00,Sexual Offense,-78.891 42.91,West Side,NIAGARA,District B
5553,2021-02-10 11:00:00,Sexual Offense,-78.868 42.906,Masten Park,ELLICOTT,District B
5554,2021-02-10 13:36:00,Sexual Offense,-78.867 42.923,Elmwood Bidwell,DELAWARE,District D
5555,2021-02-10 13:41:00,Theft,-78.86 42.92,Elmwood Bidwell,ELLICOTT,District D
5556,2021-02-10 14:23:00,Breaking & Entering,-78.897 42.908,West Side,NIAGARA,District B
5557,2021-02-10 15:18:00,Theft,-78.815 42.935,Kensington-Bailey,MASTEN,District E
5558,2021-02-10 16:09:00,Sexual Offense,-78.901 42.942,Black Rock,NORTH,District D
5559,2021-02-10 16:31:00,Assault,-78.825 42.901,Genesee-Moselle,FILLMORE,District C
5560,2021-02-10 16:46:00,Robbery,-78.8325938 42.8586947,Hopkins-Tifft,LOVEJOY,District A
5561,2021-02-10 18:09:00,Theft,-78.801 42.872,Kaisertown,LOVEJOY,District A
5562,2021-02-10 20:16:00,Assault,-78.809 42.869,Kaisertown,LOVEJOY,District A
5563,2021-02-10 21:43:00,Assault,-78.829 42.918,Delavan Grider,MASTEN,District E
5564,2021-02-10 21:55:00,Sexual Offense,-78.89 42.927,Upper West Side,NORTH,District D
5565,2021-02-10 23:00:00,Sexual Offense,-78.885 42.9,Allentown,ELLICOTT,District B
5566,2021-02-10 23:00:00,Theft,-78.816 42.846,South Park,SOUTH,District A
5567,2021-02-10 23:12:00,Breaking & Entering,-78.896 42.915,Upper West Side,NIAGARA,District D
5568,2021-02-11 00:00:00,Sexual Assault,-78.84 42.909,MLK Park,ELLICOTT,District C
5569,2021-02-11 09:25:00,Assault,-78.816 42.85,South Park,SOUTH,District A
5570,2021-02-11 09:34:00,Theft,-78.89 42.914,Upper West Side,NIAGARA,District B
5571,2021-02-11 10:34:00,Sexual Offense,-78.842 42.894,Broadway Fillmore,FILLMORE,District C
5572,2021-02-11 11:10:00,Sexual Offense,-78.869 42.897,Fruit Belt,ELLICOTT,District B
5573,2021-02-11 15:16:00,Breaking & Entering,-78.823629 42.843565,South Park,SOUTH,District A
5574,2021-02-11 15:30:00,Theft,-78.895 42.919,Upper West Side,NIAGARA,District D
5575,2021-02-11 16:10:00,Assault,-78.817 42.835,South Park,SOUTH,District A
5576,2021-02-11 16:37:00,Theft,-78.849 42.924,Hamlin Park,MASTEN,District E
5577,2021-02-11 18:00:00,Breaking & Entering,-78.887 42.918,Upper West Side,NIAGARA,District D
5578,2021-02-11 18:00:00,Sexual Offense,-78.876 42.889,Central,ELLICOTT,District B
5579,2021-02-11 18:00:00,Sexual Offense,-78.83 42.894,Lovejoy,LOVEJOY,District C
5580,2021-02-11 18:00:00,Sexual Offense,-78.84 42.921,Delavan Grider,MASTEN,District E
5581,2021-02-11 19:00:00,Sexual Offense,-78.799 42.948,Kensington-Bailey,UNIVERSITY,District E
5582,2021-02-11 20:30:00,Theft,-78.867 42.939,Parkside,NORTH,District D
5583,2021-02-11 21:00:00,Sexual Offense,-78.877 42.912,Elmwood Bryant,NIAGARA,District B
5584,2021-02-11 21:18:00,Theft,-78.83 42.933,Fillmore-Leroy,MASTEN,District E
5585,2021-02-11 21:35:00,Robbery,-78.831 42.903,Broadway Fillmore,FILLMORE,District C
5586,2021-02-12 00:00:00,Sexual Offense,-78.849 42.927,Hamlin Park,MASTEN,District E
5587,2021-02-12 00:00:00,Sexual Offense,-78.809 42.916,Schiller Park,LOVEJOY,District E
5588,2021-02-12 00:09:00,Breaking & Entering,-78.831 42.913,MLK Park,MASTEN,District C
5589,2021-02-12 00:12:00,Breaking & Entering,-78.833 42.939,Fillmore-Leroy,MASTEN,District E
5590,2021-02-12 01:04:00,Breaking & Entering,-78.877 42.912,Elmwood Bryant,NIAGARA,District B
5591,2021-02-12 01:43:00,Assault,-78.872 42.887,Central,ELLICOTT,District B
5592,2021-02-12 03:11:00,Assault,-78.815 42.947,University Heights,UNIVERSITY,District E
5593,2021-02-12 04:57:00,Sexual Offense,-78.83496239759036 42.940559710843374,,,
5594,2021-02-12 05:40:00,Robbery,-78.81 42.923,Schiller Park,UNIVERSITY,District E
5595,2021-02-12 08:45:00,Sexual Offense,-78.84 42.938,Fillmore-Leroy,MASTEN,District E
5596,2021-02-12 13:00:00,Robbery,-78.83 42.933,Fillmore-Leroy,MASTEN,District E
5597,2021-02-12 13:00:00,Assault,-78.85 42.918,Hamlin Park,MASTEN,District E
5598,2021-02-12 16:00:00,Breaking & Entering,-78.877 42.932,Elmwood Bidwell,DELAWARE,District D
5599,2021-02-12 17:00:00,Sexual Offense,-78.9 42.956,Riverside,NORTH,District D
5600,2021-02-12 17:26:00,Robbery,-78.869 42.951,North Park,NORTH,District D
5601,2021-02-12 17:55:00,Theft,-78.891 42.893,Lower West Side,ELLICOTT,District B
5602,2021-02-12 18:00:00,Assault,-78.869 42.925,Elmwood Bidwell,DELAWARE,District D
5603,2021-02-12 18:45:00,Assault,-78.84 42.914,MLK Park,MASTEN,District C
5604,2021-02-12 19:00:00,Theft,-78.811 42.927,Kenfield,UNIVERSITY,District E
5605,2021-02-12 19:08:00,Theft,-78.877 42.918,Elmwood Bidwell,DELAWARE,District D
5606,2021-02-12 20:40:00,Assault,-78.812 42.848,Seneca Babcock,FILLMORE,District A
5607,2021-02-12 22:45:00,Theft,-78.813 42.915,Schiller Park,LOVEJOY,District E
5608,2021-02-12 23:00:00,Assault,-78.832 42.89,Broadway Fillmore,FILLMORE,District C
5609,2021-02-13 01:00:00,Theft,-78.802705 42.860985,Seneca-Cazenovia,LOVEJOY,District A
5610,2021-02-13 06:05:00,Theft,-78.888 42.92,Upper West Side,NIAGARA,District D
5611,2021-02-13 06:18:00,Assault,-78.866 42.954,North Park,DELAWARE,District D
5612,2021-02-13 06:57:00,Breaking & Entering,-78.891 42.927,Upper West Side,NORTH,District D
5613,2021-02-13 08:04:00,Breaking & Entering,-78.837 42.907,MLK Park,MASTEN,District C
5614,2021-02-13 09:00:00,Sexual Offense,-78.812 42.945,Kensington-Bailey,UNIVERSITY,District E
5615,2021-02-13 09:00:00,Breaking & Entering,-78.81 42.94,Kensington-Bailey,UNIVERSITY,District E
5616,2021-02-13 10:44:00,Theft,-78.807 42.89,Lovejoy,LOVEJOY,District C
5617,2021-02-13 10:58:00,Theft,-78.828 42.854,Hopkins-Tifft,LOVEJOY,District A
5618,2021-02-13 11:00:00,Sexual Offense,-78.878 42.954,North Park,NORTH,District D
5619,2021-02-13 12:23:00,Assault,-78.826 42.926,Delavan Grider,MASTEN,District E
5620,2021-02-13 12:43:00,Sexual Offense,-78.884 42.918,Elmwood Bidwell,NIAGARA,District D
5621,2021-02-13 14:22:00,Theft,-78.814 42.947,University Heights,UNIVERSITY,District E
5622,2021-02-13 16:33:00,Sexual Offense,-78.881 42.942,Grant-Amherst,NORTH,District D
5623,2021-02-13 16:41:00,Assault,-78.874 42.888,Central,ELLICOTT,District B
5624,2021-02-13 16:48:00,Assault,-78.804 42.93,Kenfield,UNIVERSITY,District E
5625,2021-02-13 18:48:00,Theft,-78.846 42.915,Hamlin Park,MASTEN,District E
5626,2021-02-13 19:20:00,Robbery,-78.889 42.927,Upper West Side,NORTH,District D
5627,2021-02-13 19:28:00,Theft,-78.806 42.894,Lovejoy,LOVEJOY,District C
5628,2021-02-13 19:34:00,Theft,-78.877 42.89,Central,ELLICOTT,District B
5629,2021-02-13 21:28:00,Theft,-78.822 42.843,South Park,SOUTH,District A
5630,2021-02-13 22:00:00,Sexual Offense,-78.844 42.957,Central Park,DELAWARE,District D
5631,2021-02-13 22:00:00,Sexual Offense,-78.872 42.899,Allentown,FILLMORE,District B
5632,2021-02-14 00:00:00,Theft,-78.857 42.881,Pratt-Willert,ELLICOTT,District B
5633,2021-02-14 00:00:00,Theft,-78.851 42.916,Hamlin Park,MASTEN,District E
5634,2021-02-14 00:15:00,Assault,-78.826 42.907,Genesee-Moselle,FILLMORE,District C
5635,2021-02-14 01:10:00,Sexual Offense,-78.814 42.948,University Heights,UNIVERSITY,District E
5636,2021-02-14 02:52:00,Assault,-78.9 42.942,Black Rock,NORTH,District D
5637,2021-02-14 04:57:00,Assault,-78.819 42.897,Genesee-Moselle,FILLMORE,District C
5638,2021-02-14 07:00:00,Sexual Offense,-78.807 42.914,Schiller Park,LOVEJOY,District C
5639,2021-02-14 08:22:00,Theft,-78.803 42.906,Schiller Park,LOVEJOY,District C
5640,2021-02-14 09:34:00,Sexual Offense,-78.873 42.902,Allentown,FILLMORE,District B
5641,2021-02-14 10:32:00,Theft,-78.828 42.85,Hopkins-Tifft,SOUTH,District A
5642,2021-02-14 11:00:00,Theft,-78.887 42.894,Lower West Side,ELLICOTT,District B
5643,2021-02-14 11:01:00,Sexual Offense,-78.8944249 42.9153965,Upper West Side,NIAGARA,District B
5644,2021-02-14 12:00:00,Assault,-78.886 42.893,Lower West Side,ELLICOTT,District B
5645,2021-02-14 12:23:00,Theft,-78.89 42.918,Upper West Side,NIAGARA,District D
5646,2021-02-14 13:50:00,Theft,-78.901 42.953,Riverside,NORTH,District D
5647,2021-02-14 14:23:00,Theft,-78.804 42.875,Kaisertown,LOVEJOY,District A
5648,2021-02-14 15:29:00,Theft,-78.887 42.901,West Side,NIAGARA,District B
5649,2021-02-14 15:47:00,Theft,-78.837 42.878,Broadway Fillmore,FILLMORE,District C
5650,2021-02-14 16:00:00,Breaking & Entering,-78.858 42.884,Pratt-Willert,ELLICOTT,District B
5651,2021-02-14 16:11:00,Theft,-78.815 42.852,South Park,SOUTH,District A
5652,2021-02-14 16:30:00,Sexual Offense,-78.89 42.928,Upper West Side,NORTH,District D
5653,2021-02-14 16:46:00,Theft,-78.892 42.924,Upper West Side,NORTH,District D
5654,2021-02-14 18:00:00,Breaking & Entering,-78.866 42.911,Masten Park,ELLICOTT,District B
5655,2021-02-14 19:00:00,Assault,-78.845 42.887,Broadway Fillmore,FILLMORE,District C
5656,2021-02-14 19:40:00,Theft,-78.827 42.94,Grant-Amherst,NORTH,District D
5657,2021-02-14 20:00:00,Theft,-78.829 42.949,University Heights,UNIVERSITY,District E
5658,2021-02-14 20:43:00,Theft,-78.85 42.947,North Park,DELAWARE,District D
5659,2021-02-14 22:11:00,Theft,-78.852 42.932,Parkside,DELAWARE,District D
5660,2021-02-14 22:54:00,Robbery,-78.854 42.896,Pratt-Willert,ELLICOTT,District B
5661,2021-02-15 00:00:00,Theft,-78.89 42.924,Upper West Side,NIAGARA,District D
5662,2021-02-15 00:00:00,Sexual Offense,-78.83 42.872,Seneca Babcock,LOVEJOY,District A
5663,2021-02-15 01:16:00,Sexual Offense,-78.808 42.889,Lovejoy,LOVEJOY,District C
5664,2021-02-15 03:28:00,Breaking & Entering,-78.808 42.93,Kenfield,UNIVERSITY,District E
5665,2021-02-15 06:00:00,Sexual Offense,-78.898 42.936,Central Park,MASTEN,District E
5666,2021-02-15 07:07:00,Robbery,-78.85 42.889,Broadway Fillmore,ELLICOTT,District C
5667,2021-02-15 07:56:00,Assault,-78.894 42.946,Riverside,NORTH,District D
5668,2021-02-15 11:14:00,Sexual Offense,-78.899 42.941,Black Rock,NORTH,District D
5669,2021-02-15 11:35:00,Theft,-78.805 42.918,Delavan Grider,MASTEN,District E
5670,2021-02-15 13:55:00,Robbery,-78.811 42.946,Kensington-Bailey,UNIVERSITY,District E
5671,2021-02-15 14:30:00,Theft,-78.82 42.851,Hopkins-Tifft,SOUTH,District A
5672,2021-02-15 14:35:00,Assault,-78.824 42.843,South Park,SOUTH,District A
5673,2021-02-15 14:40:00,Theft,-78.824 42.957,University Heights,UNIVERSITY,District E
5674,2021-02-15 14:41:00,Theft,-78.885 42.897,Lower West Side,ELLICOTT,District B
5675,2021-02-15 15:02:00,Breaking & Entering,-78.868 42.917,Elmwood Bidwell,ELLICOTT,District D
5676,2021-02-15 15:05:00,Sexual Offense,-78.813 42.938,Kensington-Bailey,MASTEN,District E
5677,2021-02-15 16:50:00,Assault,-78.824 42.843,Hopkins-Tifft,SOUTH,District A
5678,2021-02-15 16:52:00,Theft,-78.877 42.91,Elmwood Bryant,NIAGARA,District B
5679,2021-02-15 17:22:00,Breaking & Entering,-78.814 42.908,Genesee-Moselle,LOVEJOY,District C
5680,2021-02-15 21:30:00,Assault,-78.808 42.913,Schiller Park,LOVEJOY,District C
5681,2021-02-15 22:15:00,Sexual Offense,-78.819 42.935,Kensington-Bailey,MASTEN,District E
5682,2021-02-16 00:01:00,Sexual Offense,-78.813 42.833,South Park,SOUTH,District A
5683,2021-02-16 00:43:00,Breaking & Entering,-78.871 42.9,Allentown,FILLMORE,District B
5684,2021-02-16 01:00:00,Theft,-78.812 42.943,Kensington-Bailey,MASTEN,District E
5685,2021-02-16 04:00:00,Assault,-78.889 42.913,West Side,NIAGARA,District B
5686,2021-02-16 04:17:00,Breaking & Entering,-78.877 42.909,Elmwood Bryant,NIAGARA,District B
5687,2021-02-16 04:32:00,Breaking & Entering,-78.877 42.91,Elmwood Bryant,NIAGARA,District B
5688,2021-02-16 05:11:00,Theft,-78.806 42.888,Lovejoy,LOVEJOY,District C
5689,2021-02-16 07:00:00,Sexual Offense,-78.844 42.891,Broadway Fillmore,FILLMORE,District C
5690,2021-02-16 09:03:00,Theft,-78.802 42.853,Seneca-Cazenovia,SOUTH,District A
5691,2021-02-16 09:31:00,Assault,-78.884 42.928,Elmwood Bidwell,NORTH,District D
5692,2021-02-16 09:38:00,Sexual Offense,-78.872 42.89,Central,ELLICOTT,District B
5693,2021-02-16 10:41:00,Sexual Assault,-78.811 42.907,Genesee-Moselle,LOVEJOY,District C
5694,2021-02-16 11:20:00,Theft,-78.859 42.914,Masten Park,MASTEN,District E
5695,2021-02-16 11:36:00,Breaking & Entering,-78.82 42.853,South Park,SOUTH,District A
5696,2021-02-16 12:36:00,Assault,-78.899 42.948,Riverside,NORTH,District D
5697,2021-02-16 14:02:00,Sexual Offense,-78.863 42.952,North Park,DELAWARE,District D
5698,2021-02-16 15:00:00,Sexual Offense,-78.883 42.9,Allentown,ELLICOTT,District B
5699,2021-02-16 15:25:00,Sexual Offense,-78.804 42.911,Schiller Park,LOVEJOY,District C
5700,2021-02-16 15:30:00,Breaking & Entering,-78.811 42.918,Schiller Park,LOVEJOY,District E
5701,2021-02-16 18:00:00,Breaking & Entering,-78.875 42.886,Central,ELLICOTT,District B
